Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly),Avg.AQI(Monthly)
,30/08/2024,Delhi - Punjabi Bagh,76.03,172.84,36.58,16.33,22.14,5.78,21,160.00 ,
,31/08/2024,Delhi - Punjabi Bagh,47.86,110.14,18.91,16.28,14.77,1.29,10.19,,
Sep/24,01/09/2024,Delhi - Punjabi Bagh,52.4,106.56,14.94,17.94,22.03,0.71,23.66,102.00 ,119.50 
,02/09/2024,Delhi - Punjabi Bagh,47.79,96.21,16.76,16.19,22.12,0.75,15.55,94.00 ,
,03/09/2024,Delhi - Punjabi Bagh,44.85,104.62,16.02,14.98,25.33,0.68,22.51,106.00 ,
,04/09/2024,Delhi - Punjabi Bagh,34.68,62.55,18.34,16.79,26.5,0.8,12.3,76.00 ,
,05/09/2024,Delhi - Punjabi Bagh,53.35,99.17,19.76,14.76,33.44,0.85,50.23,150.00 ,
,06/09/2024,Delhi - Punjabi Bagh,41.96,101.21,22.67,13.63,24.48,0.73,17.18,111.00 ,
,07/09/2024,Delhi - Punjabi Bagh,41.7,82.13,21.36,13.73,25.62,0.8,27.83,84.00 ,
,08/09/2024,Delhi - Punjabi Bagh,68.48,113.96,18.41,13.57,13.02,0.89,10.28,109.00 ,
,09/09/2024,Delhi - Punjabi Bagh,66.42,118.46,20.71,14.23,23.45,0.78,18.86,143.00 ,
,10/09/2024,Delhi - Punjabi Bagh,54.07,113,25.65,17.31,20.78,0.81,36.25,121.00 ,
,11/09/2024,Delhi - Punjabi Bagh,46.54,97.96,22.48,17.1,28.51,0.8,13.86,78.00 ,
,12/09/2024,Delhi - Punjabi Bagh,23.85,44.95,14.41,15.91,20.36,0.66,12.18,72.00 ,
,13/09/2024,Delhi - Punjabi Bagh,29,43.82,14.57,14.37,14.58,0.73,18.35,40.00 ,
,14/09/2024,Delhi - Punjabi Bagh,43.86,117.07,13.37,12.96,7.46,0.78,18.03,62.00 ,
,15/09/2024,Delhi - Punjabi Bagh,56.83,153.62,17.06,12.31,14.96,0.64,15.42,136.00 ,
,16/09/2024,Delhi - Punjabi Bagh,61.93,186.04,19.85,13.95,19.57,0.69,18.51,156.00 ,
,17/09/2024,Delhi - Punjabi Bagh,70.46,180.58,20.45,15.61,17.38,0.66,24.48,165.00 ,
,18/09/2024,Delhi - Punjabi Bagh,53,113.5,29.1,15.75,19.26,0.83,15.2,132.00 ,
,19/09/2024,Delhi - Punjabi Bagh,48.18,119.82,25.09,16.8,18.53,0.73,14.37,65.00 ,
,20/09/2024,Delhi - Punjabi Bagh,39.79,130.25,23.72,15.1,17.78,0.61,22.46,120.00 ,
,21/09/2024,Delhi - Punjabi Bagh,56.12,145.33,25.42,14.12,22.61,0.64,30.75,134.00 ,
,22/09/2024,Delhi - Punjabi Bagh,83.79,151.25,20.75,14.06,17.44,0.64,24.42,170.00 ,
,23/09/2024,Delhi - Punjabi Bagh,94.6,172.33,19.76,15.14,18.68,0.69,32.69,190.00 ,
,24/09/2024,Delhi - Punjabi Bagh,110.62,197.92,22.37,15.42,35.4,0.38,42.17,253.00 ,
,25/09/2024,Delhi - Punjabi Bagh,97.42,179.29,27.44,15.33,18.84,0.29,29.77,268.00 ,
,26/09/2024,Delhi - Punjabi Bagh,37.75,81.33,23.12,12.99,23.05,0.94,24.75,92.00 ,
,27/09/2024,Delhi - Punjabi Bagh,25.33,68.92,19.93,11.67,22.36,0.67,27.8,72.00 ,
,28/09/2024,Delhi - Punjabi Bagh,28.51,73.71,21.42,10.44,13.57,0.65,36.98,64.00 ,
,29/09/2024,Delhi - Punjabi Bagh,37.71,90.04,22.24,9.93,14.14,0.67,34.3,85.00 ,
,30/09/2024,Delhi - Punjabi Bagh,77.91,151.04,28.49,10.29,12.3,0.74,39.79,135.00 ,
Oct/24,03/10/2024,Delhi - Punjabi Bagh,67.33,179.92,76.68,18.61,19.19,0.83,53.37,147.00 ,249.89 
,04/10/2024,Delhi - Punjabi Bagh,73.71,188.42,148.12,61.63,3.92,0.85,41.91,170.00 ,
,05/10/2024,Delhi - Punjabi Bagh,49.54,145,106.12,56.92,17.91,0.76,25.42,137.00 ,
,06/10/2024,Delhi - Punjabi Bagh,48.67,137.5,94.51,44.11,12.02,0.32,38.35,134.00 ,
,07/10/2024,Delhi - Punjabi Bagh,55.16,136,65.37,23.51,9.53,0.69,37.15,,
,08/10/2024,Delhi - Punjabi Bagh,81.4,191.33,35.76,11.19,11.57,0.86,50.69,158.00 ,
,09/10/2024,Delhi - Punjabi Bagh,73.17,151.25,33.24,11.1,9.83,0.67,49.47,172.00 ,
,10/10/2024,Delhi - Punjabi Bagh,64.62,137.17,32.07,9.6,13.48,0.66,43.49,121.00 ,
,11/10/2024,Delhi - Punjabi Bagh,65.12,146.46,36.37,8.6,15.19,0.67,57.93,133.00 ,
,12/10/2024,Delhi - Punjabi Bagh,76.54,164.88,38.61,9.2,10.59,0.94,63.75,138.00 ,
,13/10/2024,Delhi - Punjabi Bagh,105.78,210.96,43.73,9.63,8.96,1.14,81.63,225.00 ,
,14/10/2024,Delhi - Punjabi Bagh,112.71,232.17,43.74,11.12,13.72,1.2,58.9,245.00 ,
,15/10/2024,Delhi - Punjabi Bagh,103.75,230.96,44.63,12.72,9.73,1.03,42.5,200.00 ,
,16/10/2024,Delhi - Punjabi Bagh,124.93,288.31,48.86,14.28,11.85,1.45,59.32,236.00 ,
,17/10/2024,Delhi - Punjabi Bagh,187.46,370.75,58.56,14.84,11.13,2.92,97.12,331.00 ,
,18/10/2024,Delhi - Punjabi Bagh,145.4,316.67,56.17,15.84,20.48,2.37,48.49,300.00 ,
,19/10/2024,Delhi - Punjabi Bagh,138.29,303.13,57.36,17.69,15.9,2.16,44.77,282.00 ,
,20/10/2024,Delhi - Punjabi Bagh,166.63,313.75,52.23,21.14,11.63,1.85,70.65,286.00 ,
,21/10/2024,Delhi - Punjabi Bagh,210.47,341.09,46.58,22.39,19.57,1.61,117.65,340.00 ,
,22/10/2024,Delhi - Punjabi Bagh,186.58,320.58,57.62,23.15,22.8,1.56,101.41,363.00 ,
,23/10/2024,Delhi - Punjabi Bagh,299.81,364.34,43.25,15.98,12.93,1.87,77.06,374.00 ,
,24/10/2024,Delhi - Punjabi Bagh,107.25,253.54,36.18,12.11,10.83,1.32,89.38,217.00 ,
,25/10/2024,Delhi - Punjabi Bagh,140.12,260.08,40.83,13.09,13.62,1.44,74.11,292.00 ,
,26/10/2024,Delhi - Punjabi Bagh,191.38,323.83,47.58,12.6,18.92,1.95,89.32,308.00 ,
,27/10/2024,Delhi - Punjabi Bagh,209.71,321.33,45.04,13.86,11.47,1.49,99.94,367.00 ,
,28/10/2024,Delhi - Punjabi Bagh,152.38,246.25,40.92,12.55,15.1,1.22,83.4,334.00 ,
,29/10/2024,Delhi - Punjabi Bagh,126.96,217.29,42.08,11.23,17.97,1.64,69.73,304.00 ,
,30/10/2024,Delhi - Punjabi Bagh,196.71,337.46,48.48,11.69,14.57,1.76,88.24,314.00 ,
,31/10/2024,Delhi - Punjabi Bagh,238.46,388.84,42.01,12.84,20.87,1.28,51.32,369.00 ,
Nov/24,01/11/2024,Delhi - Punjabi Bagh,252.69,311.89,43.79,11.84,35.78,1.97,49.54,374.00 ,398.73 
,02/11/2024,Delhi - Punjabi Bagh,244,353.43,56.08,11.3,21.57,1.39,51.39,347.00 ,
,03/11/2024,Delhi - Punjabi Bagh,281.33,390.09,75.82,9.74,12.52,2.38,48.76,425.00 ,
,04/11/2024,Delhi - Punjabi Bagh,268,420.25,67.69,10.57,11.66,2.56,54.28,403.00 ,
,05/11/2024,Delhi - Punjabi Bagh,234.83,404.83,81.4,9.1,22.35,3.14,56.99,390.00 ,
,06/11/2024,Delhi - Punjabi Bagh,243.79,423.21,79.67,9.29,14.04,2.83,69.08,382.00 ,
,07/11/2024,Delhi - Punjabi Bagh,268.38,418.25,72.33,11.85,25.44,2.47,64.91,403.00 ,
,08/11/2024,Delhi - Punjabi Bagh,257.11,390.08,63.28,14.36,11.84,1.85,21.39,409.00 ,
,09/11/2024,Delhi - Punjabi Bagh,205.08,342.88,63.58,18.51,28.62,1.43,42.05,376.00 ,
,10/11/2024,Delhi - Punjabi Bagh,200.5,326.79,59.53,14.31,6.2,1.67,49.87,348.00 ,
,11/11/2024,Delhi - Punjabi Bagh,240.92,401.08,61.67,13.23,19.33,2.18,53.52,398.00 ,
,12/11/2024,Delhi - Punjabi Bagh,226.95,369.42,60.77,13.92,17.59,1.71,53,359.00 ,
,13/11/2024,Delhi - Punjabi Bagh,453.04,571,58.55,19.76,5.64,2.28,38.99,433.00 ,
,14/11/2024,Delhi - Punjabi Bagh,338.38,517.58,71.65,17.15,15.64,2.81,35.98,460.00 ,
,15/11/2024,Delhi - Punjabi Bagh,320.58,467.75,65.03,17.24,14.99,2.03,36.61,435.00 ,
,16/11/2024,Delhi - Punjabi Bagh,406.42,551.42,74.47,19.7,23.27,1.88,41.92,429.00 ,
,17/11/2024,Delhi - Punjabi Bagh,475.87,582.36,74.17,25.04,26.3,1.63,32.51,457.00 ,
,18/11/2024,Delhi - Punjabi Bagh,676.1,790.75,59.66,32.44,22.53,2.1,31.93,500.00 ,
,19/11/2024,Delhi - Punjabi Bagh,359.38,468.54,60.48,23.09,19.61,1.25,33.86,462.00 ,
,20/11/2024,Delhi - Punjabi Bagh,287.21,401.17,79.93,21.07,21.22,1.67,40.16,442.00 ,
,21/11/2024,Delhi - Punjabi Bagh,249.13,382.54,89.57,18.37,14.74,1.9,36.05,402.00 ,
,22/11/2024,Delhi - Punjabi Bagh,332.21,477.54,85.07,22.77,19.54,2.36,38.78,409.00 ,
,23/11/2024,Delhi - Punjabi Bagh,287.58,426.25,124.99,19.29,24.76,3.11,46.6,436.00 ,
,24/11/2024,Delhi - Punjabi Bagh,176.92,297.21,78.63,17.94,13.72,2.01,36.33,333.00 ,
,25/11/2024,Delhi - Punjabi Bagh,279.85,397.17,45.73,23.16,8.97,1.78,39.59,375.00 ,
,26/11/2024,Delhi - Punjabi Bagh,179.96,281.96,37.72,19.3,25.63,1.6,32.9,364.00 ,
,27/11/2024,Delhi - Punjabi Bagh,165.85,274.38,40.54,13.1,21.48,1.8,34.34,323.00 ,
,28/11/2024,Delhi - Punjabi Bagh,224.17,355.42,55.95,14.04,7.25,2.85,36.92,344.00 ,
,29/11/2024,Delhi - Punjabi Bagh,230.74,368,72.86,14.51,22.42,3,40.11,370.00 ,
,30/11/2024,Delhi - Punjabi Bagh,239.02,378.21,50.88,15.2,13.99,2.02,31.72,374.00 ,
Dec/24,01/12/2024,Delhi - Punjabi Bagh,148.31,236.83,40.16,14.27,15.43,1.53,33.65,290.00 ,314.93 
,02/12/2024,Delhi - Punjabi Bagh,158.38,257.42,40.01,14.36,14.57,1.77,30.9,303.00 ,
,03/12/2024,Delhi - Punjabi Bagh,150.33,254.88,40.04,14.49,13.99,1.49,29.34,289.00 ,
,04/12/2024,Delhi - Punjabi Bagh,75.17,161.29,35.85,22.26,24.58,1.16,36.44,181.00 ,
,05/12/2024,Delhi - Punjabi Bagh,82.12,169.75,31.69,43.86,15.37,1.24,36.94,160.00 ,
,06/12/2024,Delhi - Punjabi Bagh,89.09,181.38,74.39,55.4,22.85,1.52,32.11,211.00 ,
,07/12/2024,Delhi - Punjabi Bagh,132.08,246.67,53.34,21.06,29.51,2.55,36.99,224.00 ,
,08/12/2024,Delhi - Punjabi Bagh,181.77,305.5,62.57,21.61,24.61,2.15,37.22,317.00 ,
,09/12/2024,Delhi - Punjabi Bagh,105.86,200.43,51.67,20.14,13.75,1.36,33.3,261.00 ,
,10/12/2024,Delhi - Punjabi Bagh,101.79,180.92,45.55,18.26,30.98,1.27,29.99,254.00 ,
,11/12/2024,Delhi - Punjabi Bagh,110.12,207.92,46.65,17.24,24,1.55,37.23,211.00 ,
,12/12/2024,Delhi - Punjabi Bagh,162.68,273.96,52.28,20.07,26.38,1.67,34.33,300.00 ,
,13/12/2024,Delhi - Punjabi Bagh,114.42,227.58,43.04,19.67,16.13,1.29,47.25,261.00 ,
,14/12/2024,Delhi - Punjabi Bagh,121.32,224.49,36.05,19.92,20.32,1.37,43.23,216.00 ,
,15/12/2024,Delhi - Punjabi Bagh,236.26,364.73,47.73,28.64,9.47,2.13,28.26,,
,16/12/2024,Delhi - Punjabi Bagh,360.96,498.78,52.31,33.66,11.66,2.92,35.66,431.00 ,
,17/12/2024,Delhi - Punjabi Bagh,395.58,505.1,60.86,32.58,19.81,3.95,30.61,467.00 ,
,18/12/2024,Delhi - Punjabi Bagh,412.33,534.55,51.98,33.76,21.52,3.17,27.16,466.00 ,
,19/12/2024,Delhi - Punjabi Bagh,438.83,554.91,48.82,38.86,23.21,4.2,32.44,469.00 ,
,20/12/2024,Delhi - Punjabi Bagh,347.79,471.17,59.55,51.48,32.74,2.48,21.16,447.00 ,
,21/12/2024,Delhi - Punjabi Bagh,244.62,354,59.34,79.83,24.52,2.63,29.12,388.00 ,
,22/12/2024,Delhi - Punjabi Bagh,361.69,496.17,80.43,92.83,24.65,4.88,26.95,444.00 ,
,23/12/2024,Delhi - Punjabi Bagh,299,430.17,75.43,69.18,27.66,2.39,14.92,416.00 ,
,24/12/2024,Delhi - Punjabi Bagh,226.57,335.46,63.05,64.8,31.46,2.11,12.76,399.00 ,
,25/12/2024,Delhi - Punjabi Bagh,214.33,300.29,59.31,65.69,38.3,1.42,15.41,370.00 ,
,26/12/2024,Delhi - Punjabi Bagh,240.29,357.42,63.95,64.97,39.31,2.54,21.12,367.00 ,
,27/12/2024,Delhi - Punjabi Bagh,160.7,209.78,60.88,60.54,28.72,1.49,9.7,362.00 ,
,28/12/2024,Delhi - Punjabi Bagh,106.45,137.68,51.8,54.85,39.39,1.57,5.82,174.00 ,
,29/12/2024,Delhi - Punjabi Bagh,97.33,136.54,41.2,46.15,32.18,0.76,18.1,258.00 ,
,30/12/2024,Delhi - Punjabi Bagh,99.17,139.88,41.99,39.72,32.53,0.65,23.03,194.00 ,
,31/12/2024,Delhi - Punjabi Bagh,198.5,300,53.23,32.96,31.68,1.59,19.49,318.00 ,
