Timestamp,PM2.5,PM10,NO2,SO2,CO,O3,AQI,City,Season
2023/01/27 00:00:00,80.24,165.23,17.84,21.07,1.06,9.03,167,Lucknow,Winter
2023/01/28 00:00:00,102.56,228.72,37.82,21.85,1.63,13.46,240,Lucknow,Winter
2023/01/29 00:00:00,127.9,245.67,44.03,14.29,1.76,7.84,306,Lucknow,Winter
2023/01/30 00:00:00,98.39,208.13,36.46,16.83,1.69,10.55,226,Lucknow,Winter
2023/01/31 00:00:00,69.21,128.38,20.91,13.06,1.42,14.75,129,Lucknow,Winter
2023/02/01 00:00:00,71.94,140.47,22.46,16.92,1.23,15.18,138,Lucknow,Winter
2023/02/02 00:00:00,99.43,232.66,40.85,10.88,1.3,23.21,230,Lucknow,Winter
2023/02/03 00:00:00,110.69,203.23,38.26,33.11,1.8,16.82,268,Lucknow,Winter
2023/02/04 00:00:00,89.73,195.1,39.16,26.35,1.52,15.08,199,Lucknow,Winter
2023/02/05 00:00:00,99.87,202.37,43.31,14.76,1.51,14.57,231,Lucknow,Winter
2023/02/06 00:00:00,101.65,214.77,56.35,31.03,1.95,11.78,237,Lucknow,Winter
2023/02/07 00:00:00,109.23,223.83,47.65,17.46,2.15,12.41,263,Lucknow,Winter
2023/02/08 00:00:00,62.42,141.84,17.53,7.98,1.36,15.14,128,Lucknow,Winter
2023/02/09 00:00:00,76.67,176.53,28.78,12.21,1.66,15.18,154,Lucknow,Winter
2023/02/10 00:00:00,101.08,217.08,42.92,6.61,1.7,12.64,235,Lucknow,Winter
2023/02/11 00:00:00,83.59,179.48,22.59,13.87,2.06,15.89,178,Lucknow,Winter
2023/02/12 00:00:00,68.5,178.18,9.4,10.95,1.67,14.7,152,Lucknow,Winter
2023/02/13 00:00:00,56.51,155.33,18.96,18.32,1.87,12.46,137,Lucknow,Winter
2023/02/14 00:00:00,65.08,157.33,23.41,13.81,1.98,11.87,138,Lucknow,Winter
2023/02/15 00:00:00,107.58,251.62,53.34,12.42,2.73,13.07,258,Lucknow,Winter
2023/02/16 00:00:00,149.23,303.86,69.8,9.78,3.98,10.17,323,Lucknow,Winter
2023/02/17 00:00:00,137.08,285.88,61.75,11.99,3.5,11.59,313,Lucknow,Winter
2023/02/18 00:00:00,146.72,312.88,58.56,10.32,4.01,12.63,321,Lucknow,Winter
2023/02/19 00:00:00,120.94,237.3,50.68,8.33,2.75,12.29,192,Lucknow,Winter
2023/02/20 00:00:00,119.69,260.85,65.7,12.91,2.91,11.74,299,Lucknow,Winter
2023/02/21 00:00:00,84.22,212.21,55.7,7.84,2.32,10.45,180,Lucknow,Winter
2023/02/22 00:00:00,94.73,209.9,36.8,11.06,1.95,14.33,214,Lucknow,Winter
2023/02/23 00:00:00,63.92,159.6,17.93,10.65,1.79,16.54,140,Lucknow,Winter
2023/02/24 00:00:00,71.19,161.17,24.52,9.2,2.07,21.45,141,Lucknow,Winter
2023/02/25 00:00:00,99.05,207.77,28.06,9.15,3.22,22.44,228,Lucknow,Winter
2023/02/26 00:00:00,119.12,251.3,28.28,6.7,3.85,18.35,297,Lucknow,Winter
2023/02/27 00:00:00,119.7,258.15,28.92,12.08,3.37,23.57,299,Lucknow,Winter
2023/02/28 00:00:00,129.36,279.68,38.84,12.37,3.22,18.5,307,Lucknow,Winter
2023/03/01 00:00:00,104.95,226.29,47.03,10.47,2.08,18.93,249,Lucknow,Summer
2023/03/02 00:00:00,77.29,161.91,27.36,10.33,1.5,21.07,157,Lucknow,Summer
2023/03/03 00:00:00,73.66,172.8,23.33,10.55,1.37,16.66,149,Lucknow,Summer
2023/03/04 00:00:00,59.68,142.61,17.55,11.98,1.3,17.21,129,Lucknow,Summer
2023/03/05 00:00:00,57.21,140.46,19.33,10.72,1.31,17.51,127,Lucknow,Summer
2023/03/06 00:00:00,55.28,130.66,23.08,12.82,1.74,17.8,121,Lucknow,Summer
2023/03/07 00:00:00,67.55,148.73,31.23,8.09,2.26,18.14,133,Lucknow,Summer
2023/03/08 00:00:00,86.83,173.19,29.09,12.34,2.7,20.62,189,Lucknow,Summer
2023/03/09 00:00:00,40.06,87.41,11.88,9.18,1.45,17.63,87,Lucknow,Summer
2023/03/10 00:00:00,53.82,109.03,22.94,11.67,1.75,19.56,106,Lucknow,Summer
2023/03/11 00:00:00,86.2,176.19,33.05,10.13,2.06,16.22,187,Lucknow,Summer
2023/03/12 00:00:00,77.04,165.22,39.79,9.49,2.14,23.43,156,Lucknow,Summer
2023/03/13 00:00:00,105.57,224.39,51.84,15.16,2.58,23.67,251,Lucknow,Summer
2023/03/14 00:00:00,95.09,221.41,42.15,10.28,2.51,29.9,215,Lucknow,Summer
2023/03/15 00:00:00,85.45,211.3,48.27,11.01,2.49,27.8,184,Lucknow,Summer
2023/03/16 00:00:00,83.5,182.75,43.76,11.7,2.12,26.47,178,Lucknow,Summer
2023/03/17 00:00:00,53.97,123.14,27.8,8.11,1.77,32.13,116,Lucknow,Summer
2023/03/18 00:00:00,83.55,156.32,30.57,7.48,2.22,29.37,178,Lucknow,Summer
2023/03/19 00:00:00,90.24,169.39,28.44,9.16,2.05,31.74,146,Lucknow,Summer
2023/03/20 00:00:00,41.05,78.03,27.7,8.64,1.91,21.86,95,Lucknow,Summer
2023/03/21 00:00:00,37.63,78.31,18.5,6.98,1.65,23.33,81,Lucknow,Summer
2023/03/22 00:00:00,29.96,61.72,22.92,7.06,1.71,24.31,84,Lucknow,Summer
2023/03/23 00:00:00,49.96,108.81,38.94,11.14,2.18,25.41,106,Lucknow,Summer
2023/03/24 00:00:00,74.58,157.28,47.41,6.93,2.49,26.03,147,Lucknow,Summer
2023/03/25 00:00:00,53.1,113.58,30.94,7.14,1.81,30.17,109,Lucknow,Summer
2023/03/26 00:00:00,51.96,116.21,27.07,7.71,1.76,30.47,111,Lucknow,Summer
2023/03/27 00:00:00,64.77,148.16,26.4,9.17,1.67,32.36,132,Lucknow,Summer
2023/03/28 00:00:00,57.5,128.44,35.9,11,2.04,29,119,Lucknow,Summer
2023/03/29 00:00:00,67.67,155.38,51.83,9.77,2.54,32.26,137,Lucknow,Summer
2023/03/30 00:00:00,75.22,177.3,39.97,7.28,2.51,33.32,152,Lucknow,Summer
2023/03/31 00:00:00,50.16,104.16,20.46,8.76,1.6,23.79,103,Lucknow,Summer
2023/04/01 00:00:00,26.94,70.51,24.97,7.24,1.88,17.4,93,Lucknow,Summer
2023/04/02 00:00:00,43.77,102.11,30.01,7.65,1.81,15.71,102,Lucknow,Summer
2023/04/03 00:00:00,50.43,128.65,43.79,9.12,2.7,15.57,119,Lucknow,Summer
2023/04/04 00:00:00,54.42,138.61,30.1,6.1,1.79,13.75,126,Lucknow,Summer
2023/04/05 00:00:00,53.18,142.3,36.31,9.49,1.98,14.26,128,Lucknow,Summer
2023/04/06 00:00:00,59.94,152.23,36.12,10.2,2.18,11.43,135,Lucknow,Summer
2023/04/07 00:00:00,46.23,131.45,33.54,5.98,2.31,13.37,121,Lucknow,Summer
2023/04/08 00:00:00,65.26,173.59,46.99,9.31,2.64,12.78,149,Lucknow,Summer
2023/04/09 00:00:00,53.3,157.41,28.54,7.88,1.83,16.14,138,Lucknow,Summer
2023/04/10 00:00:00,68.37,189.88,49.43,10.87,2.73,13.36,160,Lucknow,Summer
2023/04/11 00:00:00,66.33,164.68,41.6,10.07,2.66,15.79,143,Lucknow,Summer
2023/04/12 00:00:00,66.56,168.31,27.91,7.33,1.58,17.38,146,Lucknow,Summer
2023/04/13 00:00:00,85.52,203.62,34.45,9.07,1.57,16.96,185,Lucknow,Summer
2023/04/14 00:00:00,95.91,219.72,46.35,12.52,1.83,17.2,218,Lucknow,Summer
2023/04/15 00:00:00,124.11,289.91,73.47,10.46,3.2,15.45,303,Lucknow,Summer
2023/04/16 00:00:00,106.91,238,53.21,9.08,2.03,16.49,255,Lucknow,Summer
2023/04/17 00:00:00,94.67,219.97,51.06,10.48,2.35,15.93,214,Lucknow,Summer
2023/04/18 00:00:00,93.06,225.46,44.52,9.68,1.72,16.14,208,Lucknow,Summer
2023/04/19 00:00:00,82.12,209.52,26.98,12.2,1.32,15.2,173,Lucknow,Summer
2023/04/20 00:00:00,91.87,233.98,25.44,9.74,1.33,15.33,204,Lucknow,Summer
2023/04/21 00:00:00,78.36,209.77,23.66,11.35,0.96,16.73,173,Lucknow,Summer
2023/04/22 00:00:00,60.26,143.95,30.36,8.69,1.02,17.79,130,Lucknow,Summer
2023/04/23 00:00:00,63.01,172.04,38.68,7.3,1.09,16.02,148,Lucknow,Summer
2023/04/24 00:00:00,40.22,101.7,28.23,8.13,0.84,17,101,Lucknow,Summer
2023/04/25 00:00:00,36.68,81.11,36.35,6.08,1.13,18.24,81,Lucknow,Summer
2023/04/26 00:00:00,61.98,141.22,50.29,10.23,1.18,19.08,128,Lucknow,Summer
2023/04/27 00:00:00,60.51,142.62,51.49,8.88,1.31,16.98,129,Lucknow,Summer
2023/04/28 00:00:00,91.95,203.08,102.62,8.61,1.24,18.06,204,Lucknow,Summer
2023/04/29 00:00:00,57.6,134.59,104.11,8.67,1.03,17.54,124,Lucknow,Summer
2023/04/30 00:00:00,48.39,116.35,84.56,8.12,0.87,17.1,111,Lucknow,Summer
2023/05/01 00:00:00,25.93,55.77,101.63,6,0.8,16.57,122,Lucknow,Summer
2023/05/02 00:00:00,27.46,49.5,90.04,7.77,0.84,19.42,110,Lucknow,Summer
2023/05/03 00:00:00,37.14,74.65,121.68,6.54,0.91,18.02,142,Lucknow,Summer
2023/05/04 00:00:00,18.37,37.86,67.33,7.85,0.91,18.9,84,Lucknow,Summer
2023/05/05 00:00:00,37.75,78.69,92.08,7.15,1.02,17.43,112,Lucknow,Summer
2023/05/06 00:00:00,58.28,121.08,68.53,5.48,1.06,22.87,114,Lucknow,Summer
2023/05/07 00:00:00,75.51,155.24,23.07,7.75,1.07,20.73,151,Lucknow,Summer
2023/05/08 00:00:00,60.59,132.9,28.26,8.93,1.2,15.46,122,Lucknow,Summer
2023/05/09 00:00:00,70.06,150.11,26.8,8.9,1.41,17.51,134,Lucknow,Summer
2023/05/10 00:00:00,69.22,154.44,19.84,9.65,1.58,19.17,137,Lucknow,Summer
2023/05/11 00:00:00,81.16,171.17,37.24,9.23,1.75,16.74,170,Lucknow,Summer
2023/05/12 00:00:00,101.29,208.53,40.86,10.86,1.67,17.98,236,Lucknow,Summer
2023/05/13 00:00:00,91.84,189.41,27.4,11.26,1.19,21.19,204,Lucknow,Summer
2023/05/14 00:00:00,103.93,206.7,29.03,10.69,1.26,20.25,245,Lucknow,Summer
2023/05/15 00:00:00,114.19,241.99,18.26,5.65,1.02,17.25,280,Lucknow,Summer
2023/05/16 00:00:00,163.88,362.64,18.47,8.03,0.85,17.97,334,Lucknow,Summer
2023/05/17 00:00:00,186.28,408.7,19.86,8.57,0.86,19.81,373,Lucknow,Summer
2023/05/18 00:00:00,116.81,287.13,13.56,8.85,0.67,18.5,289,Lucknow,Summer
2023/05/19 00:00:00,72.11,177.91,12.01,7.3,0.82,22.83,152,Lucknow,Summer
2023/05/20 00:00:00,98.36,219.11,25.84,11.09,0.96,17.7,226,Lucknow,Summer
2023/05/21 00:00:00,105.51,226.01,37.34,9.3,1.09,18.3,251,Lucknow,Summer
2023/05/22 00:00:00,109.65,238.29,22.55,7.76,0.98,24.03,265,Lucknow,Summer
2023/05/23 00:00:00,84.57,187.45,12.48,6.1,0.91,22.22,181,Lucknow,Summer
2023/05/24 00:00:00,54.93,235.06,10.13,7.61,0.81,21.45,190,Lucknow,Summer
2023/05/25 00:00:00,34.08,92.15,13.86,6.1,0.87,25.58,92,Lucknow,Summer
2023/05/26 00:00:00,24.51,57.34,20.01,7.39,0.85,20.79,57,Lucknow,Summer
2023/05/27 00:00:00,45.84,127.07,35.05,8.16,1.11,18.69,118,Lucknow,Summer
2023/05/28 00:00:00,47.95,99.69,24.05,6.79,0.86,16.31,100,Lucknow,Summer
2023/05/29 00:00:00,52.4,113.3,24.98,6.19,0.89,17.86,109,Lucknow,Summer
2023/05/30 00:00:00,63.63,136.67,19.16,7.08,0.81,20.09,125,Lucknow,Summer
2023/05/31 00:00:00,44.28,114.56,17.32,6.77,0.74,30.71,110,Lucknow,Summer
2023/06/01 00:00:00,42.09,103.57,17.03,6.13,0.63,29.39,103,Lucknow,Monsoon
2023/06/02 00:00:00,60,146.97,18.73,6.77,0.59,33.13,132,Lucknow,Monsoon
2023/06/03 00:00:00,57.2,140.86,21.91,7.95,0.67,23.26,127,Lucknow,Monsoon
2023/06/04 00:00:00,68.87,176.29,20.34,5.7,0.59,34.9,151,Lucknow,Monsoon
2023/06/05 00:00:00,52.33,130.92,15.51,7.02,0.65,42.06,121,Lucknow,Monsoon
2023/06/06 00:00:00,56.29,131.32,15.85,8.28,0.7,24.51,121,Lucknow,Monsoon
2023/06/07 00:00:00,57,140.58,16.02,11.35,0.86,10.22,127,Lucknow,Monsoon
2023/06/08 00:00:00,72.57,168.84,25.42,6.5,0.68,26.43,146,Lucknow,Monsoon
2023/06/09 00:00:00,80.08,172.49,41.91,7.02,0.56,31.57,166,Lucknow,Monsoon
2023/06/10 00:00:00,87.6,190.69,33.28,7.53,0.72,54.36,192,Lucknow,Monsoon
2023/06/11 00:00:00,92.74,220.69,26.97,5.85,0.63,51.04,207,Lucknow,Monsoon
2023/06/12 00:00:00,106.35,266.25,30.05,7.73,0.82,48.83,253,Lucknow,Monsoon
2023/06/13 00:00:00,108.57,278.9,36.82,6.01,0.89,49.66,261,Lucknow,Monsoon
2023/06/14 00:00:00,97.64,266.93,27.46,4.61,0.72,49.45,224,Lucknow,Monsoon
2023/06/15 00:00:00,99.54,247.3,23.28,5.52,0.77,91.37,230,Lucknow,Monsoon
2023/06/16 00:00:00,72.79,174.24,25.91,6.78,0.86,75.27,150,Lucknow,Monsoon
2023/06/17 00:00:00,68.67,158.81,33.09,7.93,1.11,68.3,139,Lucknow,Monsoon
2023/06/18 00:00:00,66.35,152.85,35.54,10.5,1.04,90.33,135,Lucknow,Monsoon
2023/06/19 00:00:00,61.94,148.27,23.6,9.69,0.79,57.98,132,Lucknow,Monsoon
2023/06/20 00:00:00,46.9,110.11,24.39,8.05,0.79,34.48,107,Lucknow,Monsoon
2023/06/21 00:00:00,27.09,53.9,20.97,7.16,0.92,33.36,54,Lucknow,Monsoon
2023/06/22 00:00:00,16.86,32.82,17.5,4.73,1.01,29.99,33,Lucknow,Monsoon
2023/06/23 00:00:00,38.19,73.09,24.11,5.17,0.9,17.72,73,Lucknow,Monsoon
2023/06/24 00:00:00,42.55,93.33,27.13,6.07,0.73,20.43,93,Lucknow,Monsoon
2023/06/25 00:00:00,24.8,53.54,14.07,5.78,0.75,15.15,54,Lucknow,Monsoon
2023/06/26 00:00:00,26.94,52.53,19.03,5.73,0.95,30.73,53,Lucknow,Monsoon
2023/06/27 00:00:00,22.39,70.25,20.56,8.73,0.44,41.71,70,Lucknow,Monsoon
2023/06/28 00:00:00,21.4,53.16,20.93,2.76,0.75,20.34,53,Lucknow,Monsoon
2023/06/29 00:00:00,20.14,40.25,14.01,7.49,0.81,10.37,40,Lucknow,Monsoon
2023/06/30 00:00:00,17.25,52.25,16.21,9.28,1.13,21.16,53,Lucknow,Monsoon
2023/07/01 00:00:00,7.68,18.51,11.62,7.28,1.2,32.93,56,Lucknow,Monsoon
2023/07/02 00:00:00,10.95,23.73,11.76,8.61,1.1,38.65,51,Lucknow,Monsoon
2023/07/03 00:00:00,17.87,44.21,14.55,5.35,1.32,34.24,63,Lucknow,Monsoon
2023/07/04 00:00:00,17.58,25.94,17.43,5.88,1.02,35.79,36,Lucknow,Monsoon
2023/07/05 00:00:00,29.94,119.9,20.42,6.27,1.16,33.98,114,Lucknow,Monsoon
2023/07/06 00:00:00,27.56,119.92,29.44,6.6,1.33,22.95,114,Lucknow,Monsoon
2023/07/07 00:00:00,27.41,57.58,29.35,5.84,0.96,22.13,58,Lucknow,Monsoon
2023/07/08 00:00:00,21.94,55.62,12.81,5.61,0.97,21.05,56,Lucknow,Monsoon
2023/07/09 00:00:00,25.13,55.62,18.2,4.44,0.98,21.38,56,Lucknow,Monsoon
2023/07/10 00:00:00,17.91,55.62,24.58,5.07,0.91,38.97,56,Lucknow,Monsoon
2023/07/11 00:00:00,18.48,55.62,18.81,7.87,0.49,47.8,56,Lucknow,Monsoon
2023/07/12 00:00:00,13.07,52.32,17.28,5.75,0.4,50.37,52,Lucknow,Monsoon
2023/07/13 00:00:00,22.04,48.21,13.46,6.84,0.82,26.45,48,Lucknow,Monsoon
2023/07/14 00:00:00,28.05,45.63,5.06,5.64,1.07,23.49,47,Lucknow,Monsoon
2023/07/15 00:00:00,22.22,45.82,5.34,3.77,0.98,29.81,49,Lucknow,Monsoon
2023/07/16 00:00:00,25.41,47.27,5.45,6.85,0.93,45.5,47,Lucknow,Monsoon
2023/07/17 00:00:00,21.24,48.21,3.65,5.97,0.93,40.26,48,Lucknow,Monsoon
2023/07/18 00:00:00,20.84,48.21,4.02,4.53,0.85,11.95,48,Lucknow,Monsoon
2023/07/19 00:00:00,23.65,50.29,18.25,6.55,0.69,25.04,39,Lucknow,Monsoon
2023/07/20 00:00:00,27.84,53.88,46.59,4.23,1.2,36.8,58,Lucknow,Monsoon
2023/07/21 00:00:00,33.26,60.94,50.19,6.16,1.1,37.85,63,Lucknow,Monsoon
2023/07/22 00:00:00,25.05,68,52.07,4.31,1.18,42.66,68,Lucknow,Monsoon
2023/07/23 00:00:00,21.73,70.75,47.68,6.02,1.26,37.32,71,Lucknow,Monsoon
2023/07/24 00:00:00,31.04,59,26.4,6.96,1.16,32.18,59,Lucknow,Monsoon
2023/07/25 00:00:00,34.12,67.64,7.91,6.56,0.87,24.98,68,Lucknow,Monsoon
2023/07/26 00:00:00,25.98,71.86,10.4,6.64,1.1,28.64,72,Lucknow,Monsoon
2023/07/27 00:00:00,27.18,78.64,8.63,7.46,0.65,20.36,79,Lucknow,Monsoon
2023/07/28 00:00:00,26.64,88.46,7.3,9.7,1.23,23.57,88,Lucknow,Monsoon
2023/07/29 00:00:00,24.67,87.68,4.08,6.3,0.76,17.55,88,Lucknow,Monsoon
2023/07/30 00:00:00,20.98,80.13,7.26,9.75,1.08,31.69,80,Lucknow,Monsoon
2023/07/31 00:00:00,27.81,71.73,7.61,8.09,0.73,19.42,72,Lucknow,Monsoon
2023/08/01 00:00:00,38.34,65.11,10.58,6.67,0.59,32.19,65,Lucknow,Monsoon
2023/08/02 00:00:00,18.46,59.84,7.32,8.97,0.81,30.45,60,Lucknow,Monsoon
2023/08/03 00:00:00,10.84,49.35,6.02,5.9,0.85,52.69,53,Lucknow,Monsoon
2023/08/04 00:00:00,16.43,45.39,5.18,9.23,1.33,61.29,64,Lucknow,Monsoon
2023/08/05 00:00:00,19.31,50.65,7.29,12.58,1.13,47.24,53,Lucknow,Monsoon
2023/08/06 00:00:00,25.41,51.9,5.25,6.4,1.19,55.8,56,Lucknow,Monsoon
2023/08/07 00:00:00,30.94,51.01,5.93,6.2,1.33,49.94,64,Lucknow,Monsoon
2023/08/08 00:00:00,44.56,71.89,6.21,5.98,0.93,60.21,74,Lucknow,Monsoon
2023/08/09 00:00:00,46.28,81.32,7.02,5.78,1.27,47.06,81,Lucknow,Monsoon
2023/08/10 00:00:00,55.86,93.68,6.07,5.43,1.19,46.39,94,Lucknow,Monsoon
2023/08/11 00:00:00,57.72,108.39,9.46,5.14,1.31,47.43,106,Lucknow,Monsoon
2023/08/12 00:00:00,51.19,102.34,7.22,4.46,1.21,47.91,102,Lucknow,Monsoon
2023/08/13 00:00:00,40.39,120.42,5.65,5.31,1.1,28.61,114,Lucknow,Monsoon
2023/08/14 00:00:00,29.84,106.2,9.35,5.7,1.16,30.13,104,Lucknow,Monsoon
2023/08/15 00:00:00,33.63,78.17,7.8,3.45,1.26,30.97,78,Lucknow,Monsoon
2023/08/16 00:00:00,37.93,78.17,7.2,3.64,1.04,50.47,78,Lucknow,Monsoon
2023/08/17 00:00:00,42.74,83.15,7.1,6.93,1.26,22.46,83,Lucknow,Monsoon
2023/08/18 00:00:00,38.22,75.11,7.24,5.11,1.26,30.75,75,Lucknow,Monsoon
2023/08/19 00:00:00,26.04,77.99,4.15,4.15,1.24,24.65,78,Lucknow,Monsoon
2023/08/20 00:00:00,30.14,55.52,6.1,14.74,1.4,31.2,67,Lucknow,Monsoon
2023/08/21 00:00:00,35.38,50.81,5.4,18.6,1.37,38.69,66,Lucknow,Monsoon
2023/08/22 00:00:00,24.78,45.1,5.8,12.38,1.42,43.86,68,Lucknow,Monsoon
2023/08/23 00:00:00,16.14,39.06,6.04,3.28,1.62,47.53,79,Lucknow,Monsoon
2023/08/24 00:00:00,23.14,51.99,3.85,3.84,1.87,41.64,93,Lucknow,Monsoon
2023/08/25 00:00:00,35.32,78.28,4.53,4.48,2.14,11.99,102,Lucknow,Monsoon
2023/08/26 00:00:00,65.99,95.07,4.38,5.23,1.96,12.09,118,Lucknow,Monsoon
2023/08/27 00:00:00,75.13,101.21,3.93,5.17,1.79,11.51,149,Lucknow,Monsoon
2023/08/28 00:00:00,76.01,136.27,5.45,5.99,1.71,28.59,152,Lucknow,Monsoon
2023/08/29 00:00:00,55.86,109.19,7.68,5.15,1.48,38.11,106,Lucknow,Monsoon
2023/08/30 00:00:00,54.11,104.13,6.48,6.23,1.22,43.95,103,Lucknow,Monsoon
2023/08/31 00:00:00,60.21,104.09,24.9,6.31,0.91,46.9,103,Lucknow,Monsoon
2023/09/01 00:00:00,66.4,107.33,47.96,5.72,1.04,40.77,119,Lucknow,Monsoon
2023/09/02 00:00:00,64.91,106.51,44.06,5.83,1.14,36.14,114,Lucknow,Monsoon
2023/09/03 00:00:00,59.35,104.93,27.43,5.38,1,43.23,104,Lucknow,Monsoon
2023/09/04 00:00:00,55.04,120.67,21.62,5.65,0.78,40.42,114,Lucknow,Monsoon
2023/09/05 00:00:00,19.92,126.04,16.56,4.86,0.48,33.2,118,Lucknow,Monsoon
2023/09/06 00:00:00,23.45,126.04,14.86,7.08,0.48,36.07,118,Lucknow,Monsoon
2023/09/07 00:00:00,14.06,112.36,13.58,5.3,1.08,20.02,109,Lucknow,Monsoon
2023/09/08 00:00:00,11.07,92.68,16.98,3.75,0.95,7.96,93,Lucknow,Monsoon
2023/09/09 00:00:00,12.16,64.4,14.36,2.7,1.09,6.92,64,Lucknow,Monsoon
2023/09/10 00:00:00,20.12,42.81,13.51,5.33,1.13,7.03,53,Lucknow,Monsoon
2023/09/11 00:00:00,9.11,39.85,15.96,5.55,0.86,12.8,43,Lucknow,Monsoon
2023/09/12 00:00:00,18.98,30.64,14.7,3.86,1.14,21.44,53,Lucknow,Monsoon
2023/09/13 00:00:00,36.35,56.08,14.52,3.83,1.11,28.19,60,Lucknow,Monsoon
2023/09/14 00:00:00,37.71,76.21,14.32,3.85,0.98,20.13,76,Lucknow,Monsoon
2023/09/15 00:00:00,19.83,70.1,12.28,5.42,0.86,25.05,70,Lucknow,Monsoon
2023/09/16 00:00:00,25.16,48.84,8.53,4.02,0.93,27.84,49,Lucknow,Monsoon
2023/09/17 00:00:00,22,44.52,6.45,4.27,0.84,35.38,45,Lucknow,Monsoon
2023/09/18 00:00:00,27.7,55.64,17.39,3.93,1.31,39.58,62,Lucknow,Monsoon
2023/09/19 00:00:00,35.95,80.51,27.48,5.99,1.56,43.32,81,Lucknow,Monsoon
2023/09/20 00:00:00,23.97,44.8,10.89,5.28,1.32,52.56,63,Lucknow,Monsoon
2023/09/21 00:00:00,22.85,45.2,15.79,5.56,1.29,60.45,61,Lucknow,Monsoon
2023/09/22 00:00:00,14.72,42.06,10.58,5.42,1.26,49.23,60,Lucknow,Monsoon
2023/09/23 00:00:00,12.77,38.06,9.66,5.9,1.33,49.49,64,Lucknow,Monsoon
2023/09/24 00:00:00,14.23,25.03,7.86,6.69,1.26,49.33,60,Lucknow,Monsoon
2023/09/25 00:00:00,11.01,34.65,8.62,6.63,1.26,49.44,60,Lucknow,Monsoon
2023/09/26 00:00:00,21.04,52.74,10.36,4.89,1.41,49.56,68,Lucknow,Monsoon
2023/09/27 00:00:00,37.05,57.15,17.11,5.52,1.41,55.64,68,Lucknow,Monsoon
2023/09/28 00:00:00,60.53,94.28,12.57,6.34,1.28,57.97,94,Lucknow,Monsoon
2023/09/29 00:00:00,72.63,107,9.67,6.47,1.27,55.49,141,Lucknow,Monsoon
2023/09/30 00:00:00,64.68,105.2,18.28,5.35,1.31,53.6,114,Lucknow,Monsoon
2023/10/01 00:00:00,23.56,75.69,8.94,6.46,1.1,54.03,76,Lucknow,Post-Monsoon
2023/10/02 00:00:00,26.41,60.18,10.64,5.2,1.25,46.01,60,Lucknow,Post-Monsoon
2023/10/03 00:00:00,24.97,72.54,6.22,5.98,1.3,46.86,73,Lucknow,Post-Monsoon
2023/10/04 00:00:00,9.36,55.68,3.48,4.19,1.3,39.04,62,Lucknow,Post-Monsoon
2023/10/05 00:00:00,13.81,39.24,5.77,4.24,1.32,42.19,63,Lucknow,Post-Monsoon
2023/10/06 00:00:00,87.53,119.03,32.7,4.36,1.53,48.36,192,Lucknow,Post-Monsoon
2023/10/07 00:00:00,99.02,141.44,42.18,4.87,1.41,51.61,228,Lucknow,Post-Monsoon
2023/10/08 00:00:00,86.16,133.24,35.42,3.27,1.42,24.78,187,Lucknow,Post-Monsoon
2023/10/09 00:00:00,77.99,138.24,26.57,3.81,1.49,42.98,159,Lucknow,Post-Monsoon
2023/10/10 00:00:00,72.63,137.18,29.76,3.92,1.6,44.72,141,Lucknow,Post-Monsoon
2023/10/11 00:00:00,78.49,119.88,48.95,4.54,1.7,55.27,161,Lucknow,Post-Monsoon
2023/10/12 00:00:00,83.72,122,59.28,3.83,2.07,53.8,179,Lucknow,Post-Monsoon
2023/10/13 00:00:00,99.8,147.71,66.17,4.07,2.54,64.87,231,Lucknow,Post-Monsoon
2023/10/14 00:00:00,98.7,130.98,64.74,3.63,1.92,65.12,227,Lucknow,Post-Monsoon
2023/10/15 00:00:00,77.43,127.81,80.82,3.78,1.71,49.76,157,Lucknow,Post-Monsoon
2023/10/16 00:00:00,60.29,117.2,1.56,3.92,1.25,42.68,112,Lucknow,Post-Monsoon
2023/10/17 00:00:00,19.11,58.14,9.11,6.73,1.26,15.23,60,Lucknow,Post-Monsoon
2023/10/18 00:00:00,48.95,94.79,55.35,7.58,1.26,24.34,95,Lucknow,Post-Monsoon
2023/10/19 00:00:00,52.94,117.59,68.76,6.32,1.48,26.77,112,Lucknow,Post-Monsoon
2023/10/20 00:00:00,74.56,152.35,81.46,5.82,1.48,24.72,147,Lucknow,Post-Monsoon
2023/10/21 00:00:00,69.28,162.38,120.26,5.78,1.23,22.09,142,Lucknow,Post-Monsoon
2023/10/22 00:00:00,63.5,148.81,96.08,4.91,1.23,25.26,133,Lucknow,Post-Monsoon
2023/10/23 00:00:00,69.78,203.5,85.41,6.21,1.23,25.97,169,Lucknow,Post-Monsoon
2023/10/24 00:00:00,65.8,241.73,62.62,6.52,1.23,21.13,195,Lucknow,Post-Monsoon
2023/10/25 00:00:00,60.93,268.99,39.21,7.26,1.23,28.11,219,Lucknow,Post-Monsoon
2023/10/26 00:00:00,63.19,148.25,17.94,6.74,1.25,32.16,132,Lucknow,Post-Monsoon
2023/10/27 00:00:00,53.02,137.89,43.59,8.87,1.23,26.54,126,Lucknow,Post-Monsoon
2023/10/28 00:00:00,51.25,171.54,65.7,9.54,1.23,22.48,148,Lucknow,Post-Monsoon
2023/10/29 00:00:00,72.79,230.62,67.82,8.29,1.25,24.76,187,Lucknow,Post-Monsoon
2023/10/30 00:00:00,67.77,254.87,73.97,7.87,1.24,28.15,205,Lucknow,Post-Monsoon
